country,state,entity,year,age,age_band,marital,parity,exposure,source,allocation
United States,16,Idaho,2019,41,40_44,married,all,8416.8,Census ACS1 B12002,uniform_within_band
United States,16,Idaho,2019,41,40_44,unmarried,all,2237.4,Census ACS1 B12002,uniform_within_band
United States,16,Idaho,2019,42,40_44,married,all,8416.8,Census ACS1 B12002,uniform_within_band
United States,16,Idaho,2019,42,40_44,unmarried,all,2237.4,Census ACS1 B12002,uniform_within_band
United States,16,Idaho,2019,43,40_44,married,all,8416.8,Census ACS1 B12002,uniform_within_band
United States,16,Idaho,2019,43,40_44,unmarried,all,2237.4,Census ACS1 B12002,uniform_within_band
United States,16,Idaho,2019,44,40_44,married,all,8416.8,Census ACS1 B12002,uniform_within_band
United States,16,Idaho,2019,44,40_44,unmarried,all,2237.4,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,15,15_17,married,all,11.0,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,15,15_17,unmarried,all,7509.666666666667,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,16,15_17,married,all,11.0,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,16,15_17,unmarried,all,7509.666666666667,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,17,15_17,married,all,11.0,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,17,15_17,unmarried,all,7509.666666666667,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,18,18_19,married,all,181.0,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,18,18_19,unmarried,all,6737.5,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,19,18_19,married,all,181.0,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,19,18_19,unmarried,all,6737.5,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,20,20_24,married,all,1487.6,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,20,20_24,unmarried,all,6608.6,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,21,20_24,married,all,1487.6,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,21,20_24,unmarried,all,6608.6,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,22,20_24,married,all,1487.6,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,22,20_24,unmarried,all,6608.6,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,23,20_24,married,all,1487.6,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,23,20_24,unmarried,all,6608.6,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,24,20_24,married,all,1487.6,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,24,20_24,unmarried,all,6608.6,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,25,25_29,married,all,3213.2,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,25,25_29,unmarried,all,6327.0,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,26,25_29,married,all,3213.2,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,26,25_29,unmarried,all,6327.0,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,27,25_29,married,all,3213.2,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,27,25_29,unmarried,all,6327.0,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,28,25_29,married,all,3213.2,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,28,25_29,unmarried,all,6327.0,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,29,25_29,married,all,3213.2,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,29,25_29,unmarried,all,6327.0,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,30,30_34,married,all,4682.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,30,30_34,unmarried,all,4365.4,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,31,30_34,married,all,4682.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,31,30_34,unmarried,all,4365.4,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,32,30_34,married,all,4682.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,32,30_34,unmarried,all,4365.4,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,33,30_34,married,all,4682.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,33,30_34,unmarried,all,4365.4,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,34,30_34,married,all,4682.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,34,30_34,unmarried,all,4365.4,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,35,35_39,married,all,6196.4,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,35,35_39,unmarried,all,4258.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,36,35_39,married,all,6196.4,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,36,35_39,unmarried,all,4258.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,37,35_39,married,all,6196.4,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,37,35_39,unmarried,all,4258.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,38,35_39,married,all,6196.4,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,38,35_39,unmarried,all,4258.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,39,35_39,married,all,6196.4,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,39,35_39,unmarried,all,4258.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,40,40_44,married,all,5674.2,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,40,40_44,unmarried,all,2475.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,41,40_44,married,all,5674.2,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,41,40_44,unmarried,all,2475.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,42,40_44,married,all,5674.2,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,42,40_44,unmarried,all,2475.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,43,40_44,married,all,5674.2,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,43,40_44,unmarried,all,2475.8,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,44,40_44,married,all,5674.2,Census ACS1 B12002,uniform_within_band
United States,15,Hawaii,2019,44,40_44,unmarried,all,2475.8,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,15,15_17,married,all,243.33333333333334,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,15,15_17,unmarried,all,42683.666666666664,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,16,15_17,married,all,243.33333333333334,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,16,15_17,unmarried,all,42683.666666666664,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,17,15_17,married,all,243.33333333333334,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,17,15_17,unmarried,all,42683.666666666664,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,18,18_19,married,all,698.5,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,18,18_19,unmarried,all,47456.5,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,19,18_19,married,all,698.5,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,19,18_19,unmarried,all,47456.5,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,20,20_24,married,all,5980.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,20,20_24,unmarried,all,39476.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,21,20_24,married,all,5980.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,21,20_24,unmarried,all,39476.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,22,20_24,married,all,5980.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,22,20_24,unmarried,all,39476.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,23,20_24,married,all,5980.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,23,20_24,unmarried,all,39476.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,24,20_24,married,all,5980.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,24,20_24,unmarried,all,39476.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,25,25_29,married,all,17630.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,25,25_29,unmarried,all,27432.4,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,26,25_29,married,all,17630.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,26,25_29,unmarried,all,27432.4,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,27,25_29,married,all,17630.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,27,25_29,unmarried,all,27432.4,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,28,25_29,married,all,17630.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,28,25_29,unmarried,all,27432.4,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,29,25_29,married,all,17630.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,29,25_29,unmarried,all,27432.4,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,30,30_34,married,all,24174.0,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,30,30_34,unmarried,all,18757.8,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,31,30_34,married,all,24174.0,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,31,30_34,unmarried,all,18757.8,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,32,30_34,married,all,24174.0,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,32,30_34,unmarried,all,18757.8,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,33,30_34,married,all,24174.0,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,33,30_34,unmarried,all,18757.8,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,34,30_34,married,all,24174.0,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,34,30_34,unmarried,all,18757.8,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,35,35_39,married,all,25114.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,35,35_39,unmarried,all,15802.6,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,36,35_39,married,all,25114.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,36,35_39,unmarried,all,15802.6,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,37,35_39,married,all,25114.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,37,35_39,unmarried,all,15802.6,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,38,35_39,married,all,25114.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,38,35_39,unmarried,all,15802.6,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,39,35_39,married,all,25114.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,39,35_39,unmarried,all,15802.6,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,40,40_44,married,all,27757.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,40,40_44,unmarried,all,14753.8,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,41,40_44,married,all,27757.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,41,40_44,unmarried,all,14753.8,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,42,40_44,married,all,27757.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,42,40_44,unmarried,all,14753.8,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,43,40_44,married,all,27757.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,43,40_44,unmarried,all,14753.8,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,44,40_44,married,all,27757.2,Census ACS1 B12002,uniform_within_band
United States,18,Indiana,2019,44,40_44,unmarried,all,14753.8,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,15,15_17,married,all,38.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,15,15_17,unmarried,all,19482.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,16,15_17,married,all,38.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,16,15_17,unmarried,all,19482.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,17,15_17,married,all,38.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,17,15_17,unmarried,all,19482.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,18,18_19,married,all,545.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,18,18_19,unmarried,all,23206.5,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,19,18_19,married,all,545.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,19,18_19,unmarried,all,23206.5,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,20,20_24,married,all,3300.6,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,20,20_24,unmarried,all,17315.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,21,20_24,married,all,3300.6,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,21,20_24,unmarried,all,17315.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,22,20_24,married,all,3300.6,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,22,20_24,unmarried,all,17315.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,23,20_24,married,all,3300.6,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,23,20_24,unmarried,all,17315.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,24,20_24,married,all,3300.6,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,24,20_24,unmarried,all,17315.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,25,25_29,married,all,8848.8,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,25,25_29,unmarried,all,10893.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,26,25_29,married,all,8848.8,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,26,25_29,unmarried,all,10893.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,27,25_29,married,all,8848.8,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,27,25_29,unmarried,all,10893.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,28,25_29,married,all,8848.8,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,28,25_29,unmarried,all,10893.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,29,25_29,married,all,8848.8,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,29,25_29,unmarried,all,10893.0,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,30,30_34,married,all,12529.8,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,30,30_34,unmarried,all,6931.6,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,31,30_34,married,all,12529.8,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,31,30_34,unmarried,all,6931.6,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,32,30_34,married,all,12529.8,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,32,30_34,unmarried,all,6931.6,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,33,30_34,married,all,12529.8,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,33,30_34,unmarried,all,6931.6,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,34,30_34,married,all,12529.8,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,34,30_34,unmarried,all,6931.6,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,35,35_39,married,all,13768.4,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,35,35_39,unmarried,all,5751.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,36,35_39,married,all,13768.4,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,36,35_39,unmarried,all,5751.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,37,35_39,married,all,13768.4,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,37,35_39,unmarried,all,5751.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,38,35_39,married,all,13768.4,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,38,35_39,unmarried,all,5751.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,39,35_39,married,all,13768.4,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,39,35_39,unmarried,all,5751.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,40,40_44,married,all,12464.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,40,40_44,unmarried,all,6192.4,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,41,40_44,married,all,12464.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,41,40_44,unmarried,all,6192.4,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,42,40_44,married,all,12464.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,42,40_44,unmarried,all,6192.4,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,43,40_44,married,all,12464.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,43,40_44,unmarried,all,6192.4,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,44,40_44,married,all,12464.2,Census ACS1 B12002,uniform_within_band
United States,19,Iowa,2019,44,40_44,unmarried,all,6192.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,15,15_17,married,all,147.66666666666666,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,15,15_17,unmarried,all,19074.666666666668,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,16,15_17,married,all,147.66666666666666,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,16,15_17,unmarried,all,19074.666666666668,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,17,15_17,married,all,147.66666666666666,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,17,15_17,unmarried,all,19074.666666666668,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,18,18_19,married,all,602.0,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,18,18_19,unmarried,all,19351.5,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,19,18_19,married,all,602.0,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,19,18_19,unmarried,all,19351.5,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,20,20_24,married,all,3674.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,20,20_24,unmarried,all,16227.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,21,20_24,married,all,3674.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,21,20_24,unmarried,all,16227.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,22,20_24,married,all,3674.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,22,20_24,unmarried,all,16227.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,23,20_24,married,all,3674.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,23,20_24,unmarried,all,16227.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,24,20_24,married,all,3674.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,24,20_24,unmarried,all,16227.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,25,25_29,married,all,8979.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,25,25_29,unmarried,all,9899.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,26,25_29,married,all,8979.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,26,25_29,unmarried,all,9899.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,27,25_29,married,all,8979.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,27,25_29,unmarried,all,9899.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,28,25_29,married,all,8979.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,28,25_29,unmarried,all,9899.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,29,25_29,married,all,8979.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,29,25_29,unmarried,all,9899.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,30,30_34,married,all,11714.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,30,30_34,unmarried,all,6749.2,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,31,30_34,married,all,11714.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,31,30_34,unmarried,all,6749.2,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,32,30_34,married,all,11714.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,32,30_34,unmarried,all,6749.2,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,33,30_34,married,all,11714.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,33,30_34,unmarried,all,6749.2,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,34,30_34,married,all,11714.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,34,30_34,unmarried,all,6749.2,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,35,35_39,married,all,13428.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,35,35_39,unmarried,all,5707.0,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,36,35_39,married,all,13428.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,36,35_39,unmarried,all,5707.0,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,37,35_39,married,all,13428.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,37,35_39,unmarried,all,5707.0,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,38,35_39,married,all,13428.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,38,35_39,unmarried,all,5707.0,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,39,35_39,married,all,13428.4,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,39,35_39,unmarried,all,5707.0,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,40,40_44,married,all,11721.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,40,40_44,unmarried,all,4828.0,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,41,40_44,married,all,11721.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,41,40_44,unmarried,all,4828.0,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,42,40_44,married,all,11721.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,42,40_44,unmarried,all,4828.0,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,43,40_44,married,all,11721.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,43,40_44,unmarried,all,4828.0,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,44,40_44,married,all,11721.6,Census ACS1 B12002,uniform_within_band
United States,20,Kansas,2019,44,40_44,unmarried,all,4828.0,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,15,15_17,married,all,76.66666666666667,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,15,15_17,unmarried,all,28256.333333333332,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,16,15_17,married,all,76.66666666666667,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,16,15_17,unmarried,all,28256.333333333332,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,17,15_17,married,all,76.66666666666667,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,17,15_17,unmarried,all,28256.333333333332,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,18,18_19,married,all,817.0,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,18,18_19,unmarried,all,30085.5,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,19,18_19,married,all,817.0,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,19,18_19,unmarried,all,30085.5,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,20,20_24,married,all,4303.0,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,20,20_24,unmarried,all,23877.2,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,21,20_24,married,all,4303.0,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,21,20_24,unmarried,all,23877.2,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,22,20_24,married,all,4303.0,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,22,20_24,unmarried,all,23877.2,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,23,20_24,married,all,4303.0,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,23,20_24,unmarried,all,23877.2,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,24,20_24,married,all,4303.0,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,24,20_24,unmarried,all,23877.2,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,25,25_29,married,all,12967.6,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,25,25_29,unmarried,all,16887.8,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,26,25_29,married,all,12967.6,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,26,25_29,unmarried,all,16887.8,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,27,25_29,married,all,12967.6,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,27,25_29,unmarried,all,16887.8,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,28,25_29,married,all,12967.6,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,28,25_29,unmarried,all,16887.8,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,29,25_29,married,all,12967.6,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,29,25_29,unmarried,all,16887.8,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,30,30_34,married,all,16400.6,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,30,30_34,unmarried,all,10420.0,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,31,30_34,married,all,16400.6,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,31,30_34,unmarried,all,10420.0,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,32,30_34,married,all,16400.6,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,32,30_34,unmarried,all,10420.0,Census ACS1 B12002,uniform_within_band
United States,21,Kentucky,2019,33,30_34,married,all,16400.6,Census ACS1 B12002,uniform_within_band
