country,year,age,marital,parity,weight,source
United States,2015,33,unmarried,second,18056.33751612678,NSFG 2017-2019 FemPreg weighted
United States,2015,34,unmarried,second,3253.19726774927,NSFG 2017-2019 FemPreg weighted
United States,2015,37,unmarried,second,65369.561285512005,NSFG 2017-2019 FemPreg weighted
United States,2015,38,unmarried,second,2727.0685599464,NSFG 2017-2019 FemPreg weighted
United States,2015,41,unmarried,second,13150.2592404048,NSFG 2017-2019 FemPreg weighted
United States,2015,20,unmarried,third_plus,2953.67471671179,NSFG 2017-2019 FemPreg weighted
United States,2015,21,unmarried,third_plus,6795.86240458361,NSFG 2017-2019 FemPreg weighted
United States,2015,22,unmarried,third_plus,36250.79367346006,NSFG 2017-2019 FemPreg weighted
United States,2015,23,unmarried,third_plus,5835.44247220459,NSFG 2017-2019 FemPreg weighted
United States,2015,24,unmarried,third_plus,34152.73009201099,NSFG 2017-2019 FemPreg weighted
United States,2015,25,unmarried,third_plus,39620.38948635894,NSFG 2017-2019 FemPreg weighted
United States,2015,26,unmarried,third_plus,20599.575569322027,NSFG 2017-2019 FemPreg weighted
United States,2015,27,unmarried,third_plus,52260.435296263495,NSFG 2017-2019 FemPreg weighted
United States,2015,28,unmarried,third_plus,44210.359846515625,NSFG 2017-2019 FemPreg weighted
United States,2015,29,unmarried,third_plus,75276.25622674932,NSFG 2017-2019 FemPreg weighted
United States,2015,30,unmarried,third_plus,40198.80976485017,NSFG 2017-2019 FemPreg weighted
United States,2015,31,unmarried,third_plus,32962.54997972519,NSFG 2017-2019 FemPreg weighted
United States,2015,32,unmarried,third_plus,5084.15896905525,NSFG 2017-2019 FemPreg weighted
United States,2015,33,unmarried,third_plus,51561.131222014,NSFG 2017-2019 FemPreg weighted
United States,2015,34,unmarried,third_plus,12254.14134756002,NSFG 2017-2019 FemPreg weighted
United States,2015,35,unmarried,third_plus,30292.20984689059,NSFG 2017-2019 FemPreg weighted
United States,2015,36,unmarried,third_plus,42174.95268194779,NSFG 2017-2019 FemPreg weighted
United States,2015,37,unmarried,third_plus,13791.32378793656,NSFG 2017-2019 FemPreg weighted
United States,2015,38,unmarried,third_plus,2857.11263866049,NSFG 2017-2019 FemPreg weighted
United States,2015,39,unmarried,third_plus,1872.90066752959,NSFG 2017-2019 FemPreg weighted
United States,2015,40,unmarried,third_plus,6459.103282728491,NSFG 2017-2019 FemPreg weighted
United States,2015,41,unmarried,third_plus,2666.80966921768,NSFG 2017-2019 FemPreg weighted
United States,2016,17,married,all,3384.73906730073,NSFG 2017-2019 FemPreg weighted
United States,2016,18,married,all,16221.185449350942,NSFG 2017-2019 FemPreg weighted
United States,2016,20,married,all,16674.506541543207,NSFG 2017-2019 FemPreg weighted
United States,2016,21,married,all,18994.92284538751,NSFG 2017-2019 FemPreg weighted
United States,2016,22,married,all,106356.34387004522,NSFG 2017-2019 FemPreg weighted
United States,2016,23,married,all,46370.33875594448,NSFG 2017-2019 FemPreg weighted
United States,2016,24,married,all,118369.18276343017,NSFG 2017-2019 FemPreg weighted
United States,2016,25,married,all,65454.357511270464,NSFG 2017-2019 FemPreg weighted
United States,2016,26,married,all,106612.46604369038,NSFG 2017-2019 FemPreg weighted
United States,2016,27,married,all,136711.19740048892,NSFG 2017-2019 FemPreg weighted
United States,2016,28,married,all,95966.91208390157,NSFG 2017-2019 FemPreg weighted
United States,2016,29,married,all,125403.43714501112,NSFG 2017-2019 FemPreg weighted
United States,2016,30,married,all,236907.10189248857,NSFG 2017-2019 FemPreg weighted
United States,2016,31,married,all,165513.44193340142,NSFG 2017-2019 FemPreg weighted
United States,2016,32,married,all,195094.84804190992,NSFG 2017-2019 FemPreg weighted
United States,2016,33,married,all,156560.70839958306,NSFG 2017-2019 FemPreg weighted
United States,2016,34,married,all,199175.93898728632,NSFG 2017-2019 FemPreg weighted
United States,2016,35,married,all,97730.86419167228,NSFG 2017-2019 FemPreg weighted
United States,2016,36,married,all,74238.92120073625,NSFG 2017-2019 FemPreg weighted
United States,2016,37,married,all,48697.601372648605,NSFG 2017-2019 FemPreg weighted
United States,2016,38,married,all,57226.77058504618,NSFG 2017-2019 FemPreg weighted
United States,2016,39,married,all,42708.43560106808,NSFG 2017-2019 FemPreg weighted
United States,2016,41,married,all,7712.67426810988,NSFG 2017-2019 FemPreg weighted
United States,2016,42,married,all,5980.08707213135,NSFG 2017-2019 FemPreg weighted
United States,2016,44,married,all,2875.26083164378,NSFG 2017-2019 FemPreg weighted
United States,2016,17,married,first,3384.73906730073,NSFG 2017-2019 FemPreg weighted
United States,2016,18,married,first,3935.74233659734,NSFG 2017-2019 FemPreg weighted
United States,2016,20,married,first,16674.506541543207,NSFG 2017-2019 FemPreg weighted
United States,2016,21,married,first,16628.4270559834,NSFG 2017-2019 FemPreg weighted
United States,2016,22,married,first,33707.7649100676,NSFG 2017-2019 FemPreg weighted
United States,2016,23,married,first,7221.56279203936,NSFG 2017-2019 FemPreg weighted
United States,2016,24,married,first,84266.34244371719,NSFG 2017-2019 FemPreg weighted
United States,2016,25,married,first,14753.6965648419,NSFG 2017-2019 FemPreg weighted
United States,2016,26,married,first,54573.854975043,NSFG 2017-2019 FemPreg weighted
United States,2016,27,married,first,3255.13778044039,NSFG 2017-2019 FemPreg weighted
United States,2016,28,married,first,18052.0695101014,NSFG 2017-2019 FemPreg weighted
United States,2016,29,married,first,74959.94938465531,NSFG 2017-2019 FemPreg weighted
United States,2016,30,married,first,130531.05577703132,NSFG 2017-2019 FemPreg weighted
United States,2016,31,married,first,70242.28232537303,NSFG 2017-2019 FemPreg weighted
United States,2016,32,married,first,67897.7537892409,NSFG 2017-2019 FemPreg weighted
United States,2016,33,married,first,19445.0654488969,NSFG 2017-2019 FemPreg weighted
United States,2016,34,married,first,67277.76082217148,NSFG 2017-2019 FemPreg weighted
United States,2016,35,married,first,36891.22525980688,NSFG 2017-2019 FemPreg weighted
United States,2016,36,married,first,18956.9127890964,NSFG 2017-2019 FemPreg weighted
United States,2016,37,married,first,12183.8742109948,NSFG 2017-2019 FemPreg weighted
United States,2016,38,married,first,23304.9613395125,NSFG 2017-2019 FemPreg weighted
United States,2016,41,married,first,7712.67426810988,NSFG 2017-2019 FemPreg weighted
United States,2016,42,married,first,5980.08707213135,NSFG 2017-2019 FemPreg weighted
United States,2016,18,married,second,12285.4431127536,NSFG 2017-2019 FemPreg weighted
United States,2016,21,married,second,2366.49578940411,NSFG 2017-2019 FemPreg weighted
United States,2016,22,married,second,54186.79305386281,NSFG 2017-2019 FemPreg weighted
United States,2016,23,married,second,35952.6252385813,NSFG 2017-2019 FemPreg weighted
United States,2016,24,married,second,32176.0266621977,NSFG 2017-2019 FemPreg weighted
United States,2016,25,married,second,48288.07377545357,NSFG 2017-2019 FemPreg weighted
United States,2016,26,married,second,17625.03780880159,NSFG 2017-2019 FemPreg weighted
United States,2016,27,married,second,29598.924595186043,NSFG 2017-2019 FemPreg weighted
United States,2016,28,married,second,36792.85555753474,NSFG 2017-2019 FemPreg weighted
United States,2016,29,married,second,48593.28157663625,NSFG 2017-2019 FemPreg weighted
United States,2016,30,married,second,69299.93167151892,NSFG 2017-2019 FemPreg weighted
United States,2016,31,married,second,37235.27060756964,NSFG 2017-2019 FemPreg weighted
United States,2016,32,married,second,23682.0194325568,NSFG 2017-2019 FemPreg weighted
United States,2016,33,married,second,79990.78316290476,NSFG 2017-2019 FemPreg weighted
United States,2016,34,married,second,88900.38162963607,NSFG 2017-2019 FemPreg weighted
United States,2016,35,married,second,24810.764144127912,NSFG 2017-2019 FemPreg weighted
United States,2016,36,married,second,25403.57626975865,NSFG 2017-2019 FemPreg weighted
United States,2016,37,married,second,36513.727161653806,NSFG 2017-2019 FemPreg weighted
United States,2016,38,married,second,20856.9216746002,NSFG 2017-2019 FemPreg weighted
United States,2016,39,married,second,38738.18041816279,NSFG 2017-2019 FemPreg weighted
United States,2016,22,married,third_plus,18461.7859061148,NSFG 2017-2019 FemPreg weighted
United States,2016,23,married,third_plus,3196.15072532382,NSFG 2017-2019 FemPreg weighted
United States,2016,24,married,third_plus,1926.81365751527,NSFG 2017-2019 FemPreg weighted
United States,2016,25,married,third_plus,2412.58717097499,NSFG 2017-2019 FemPreg weighted
United States,2016,26,married,third_plus,34413.57325984578,NSFG 2017-2019 FemPreg weighted
United States,2016,27,married,third_plus,103857.1350248625,NSFG 2017-2019 FemPreg weighted
United States,2016,28,married,third_plus,41121.987016265426,NSFG 2017-2019 FemPreg weighted
United States,2016,29,married,third_plus,1850.20618371956,NSFG 2017-2019 FemPreg weighted
United States,2016,30,married,third_plus,37076.11444393834,NSFG 2017-2019 FemPreg weighted
United States,2016,31,married,third_plus,58035.889000458745,NSFG 2017-2019 FemPreg weighted
United States,2016,32,married,third_plus,103515.07482011219,NSFG 2017-2019 FemPreg weighted
United States,2016,33,married,third_plus,57124.8597877814,NSFG 2017-2019 FemPreg weighted
United States,2016,34,married,third_plus,42997.79653547875,NSFG 2017-2019 FemPreg weighted
United States,2016,35,married,third_plus,36028.87478773749,NSFG 2017-2019 FemPreg weighted
United States,2016,36,married,third_plus,29878.4321418812,NSFG 2017-2019 FemPreg weighted
United States,2016,38,married,third_plus,13064.88757093348,NSFG 2017-2019 FemPreg weighted
United States,2016,39,married,third_plus,3970.25518290529,NSFG 2017-2019 FemPreg weighted
United States,2016,44,married,third_plus,2875.26083164378,NSFG 2017-2019 FemPreg weighted
United States,2016,15,unmarried,all,2684.98270173752,NSFG 2017-2019 FemPreg weighted
United States,2016,16,unmarried,all,3352.07063971249,NSFG 2017-2019 FemPreg weighted
United States,2016,17,unmarried,all,21135.99048180055,NSFG 2017-2019 FemPreg weighted
United States,2016,18,unmarried,all,48491.634505483846,NSFG 2017-2019 FemPreg weighted
United States,2016,19,unmarried,all,163358.81776363958,NSFG 2017-2019 FemPreg weighted
United States,2016,20,unmarried,all,41037.872031953804,NSFG 2017-2019 FemPreg weighted
United States,2016,21,unmarried,all,78792.8091210706,NSFG 2017-2019 FemPreg weighted
United States,2016,22,unmarried,all,110796.0080068242,NSFG 2017-2019 FemPreg weighted
United States,2016,23,unmarried,all,93708.91507103216,NSFG 2017-2019 FemPreg weighted
United States,2016,24,unmarried,all,51968.48956318229,NSFG 2017-2019 FemPreg weighted
United States,2016,25,unmarried,all,166843.2525519541,NSFG 2017-2019 FemPreg weighted
United States,2016,26,unmarried,all,85790.64112231828,NSFG 2017-2019 FemPreg weighted
United States,2016,27,unmarried,all,74569.0901181905,NSFG 2017-2019 FemPreg weighted
United States,2016,28,unmarried,all,83898.31095168552,NSFG 2017-2019 FemPreg weighted
United States,2016,29,unmarried,all,36656.23870620507,NSFG 2017-2019 FemPreg weighted
United States,2016,30,unmarried,all,134208.3947833379,NSFG 2017-2019 FemPreg weighted
United States,2016,31,unmarried,all,45940.663550211146,NSFG 2017-2019 FemPreg weighted
United States,2016,32,unmarried,all,16390.61613639826,NSFG 2017-2019 FemPreg weighted
United States,2016,33,unmarried,all,61087.74181451577,NSFG 2017-2019 FemPreg weighted
United States,2016,34,unmarried,all,19782.936918881212,NSFG 2017-2019 FemPreg weighted
United States,2016,35,unmarried,all,95453.20739303512,NSFG 2017-2019 FemPreg weighted
United States,2016,36,unmarried,all,20976.10856351258,NSFG 2017-2019 FemPreg weighted
United States,2016,37,unmarried,all,9560.2417864505,NSFG 2017-2019 FemPreg weighted
United States,2016,39,unmarried,all,26609.59613329907,NSFG 2017-2019 FemPreg weighted
United States,2016,40,unmarried,all,12771.605378299399,NSFG 2017-2019 FemPreg weighted
United States,2016,41,unmarried,all,9989.50766598001,NSFG 2017-2019 FemPreg weighted
United States,2016,15,unmarried,first,2684.98270173752,NSFG 2017-2019 FemPreg weighted
United States,2016,16,unmarried,first,3352.07063971249,NSFG 2017-2019 FemPreg weighted
United States,2016,17,unmarried,first,21135.99048180055,NSFG 2017-2019 FemPreg weighted
United States,2016,18,unmarried,first,39388.8416915337,NSFG 2017-2019 FemPreg weighted
United States,2016,19,unmarried,first,148261.1465876995,NSFG 2017-2019 FemPreg weighted
United States,2016,20,unmarried,first,39697.0100319538,NSFG 2017-2019 FemPreg weighted
United States,2016,21,unmarried,first,33369.34858132249,NSFG 2017-2019 FemPreg weighted
United States,2016,22,unmarried,first,74501.87786112267,NSFG 2017-2019 FemPreg weighted
United States,2016,23,unmarried,first,48612.83285320644,NSFG 2017-2019 FemPreg weighted
United States,2016,24,unmarried,first,14287.211343171628,NSFG 2017-2019 FemPreg weighted
United States,2016,25,unmarried,first,82459.6430510561,NSFG 2017-2019 FemPreg weighted
United States,2016,26,unmarried,first,1763.08654320255,NSFG 2017-2019 FemPreg weighted
United States,2016,27,unmarried,first,28021.9688020686,NSFG 2017-2019 FemPreg weighted
United States,2016,28,unmarried,first,15800.98471388894,NSFG 2017-2019 FemPreg weighted
United States,2016,29,unmarried,first,12891.73915721875,NSFG 2017-2019 FemPreg weighted
United States,2016,30,unmarried,first,14254.22337310478,NSFG 2017-2019 FemPreg weighted
United States,2016,31,unmarried,first,15411.16826286762,NSFG 2017-2019 FemPreg weighted
United States,2016,35,unmarried,first,49704.5386489168,NSFG 2017-2019 FemPreg weighted
United States,2016,37,unmarried,first,5649.32992335319,NSFG 2017-2019 FemPreg weighted
United States,2016,18,unmarried,second,9102.79281395015,NSFG 2017-2019 FemPreg weighted
United States,2016,19,unmarried,second,15097.67117594008,NSFG 2017-2019 FemPreg weighted
United States,2016,20,unmarried,second,1340.862,NSFG 2017-2019 FemPreg weighted
United States,2016,21,unmarried,second,34373.79138026339,NSFG 2017-2019 FemPreg weighted
United States,2016,22,unmarried,second,25960.98704156707,NSFG 2017-2019 FemPreg weighted
United States,2016,23,unmarried,second,35549.06226087363,NSFG 2017-2019 FemPreg weighted
United States,2016,24,unmarried,second,1936.74268199676,NSFG 2017-2019 FemPreg weighted
United States,2016,25,unmarried,second,62910.88831818287,NSFG 2017-2019 FemPreg weighted
United States,2016,26,unmarried,second,26298.18962233995,NSFG 2017-2019 FemPreg weighted
United States,2016,27,unmarried,second,24952.277936786933,NSFG 2017-2019 FemPreg weighted
United States,2016,28,unmarried,second,12174.891471467541,NSFG 2017-2019 FemPreg weighted
United States,2016,29,unmarried,second,7173.98485330349,NSFG 2017-2019 FemPreg weighted
United States,2016,30,unmarried,second,56049.49812622272,NSFG 2017-2019 FemPreg weighted
United States,2016,31,unmarried,second,4298.271707844,NSFG 2017-2019 FemPreg weighted
United States,2016,33,unmarried,second,8659.88581778777,NSFG 2017-2019 FemPreg weighted
United States,2016,34,unmarried,second,3743.61683295085,NSFG 2017-2019 FemPreg weighted
United States,2016,35,unmarried,second,31973.65739503569,NSFG 2017-2019 FemPreg weighted
United States,2016,21,unmarried,third_plus,11049.66915948472,NSFG 2017-2019 FemPreg weighted
United States,2016,22,unmarried,third_plus,10333.143104134451,NSFG 2017-2019 FemPreg weighted
United States,2016,23,unmarried,third_plus,9547.01995695209,NSFG 2017-2019 FemPreg weighted
United States,2016,24,unmarried,third_plus,35744.5355380139,NSFG 2017-2019 FemPreg weighted
United States,2016,25,unmarried,third_plus,21472.72118271512,NSFG 2017-2019 FemPreg weighted
United States,2016,26,unmarried,third_plus,57729.36495677578,NSFG 2017-2019 FemPreg weighted
United States,2016,27,unmarried,third_plus,21594.84337933498,NSFG 2017-2019 FemPreg weighted
United States,2016,28,unmarried,third_plus,55922.434766329025,NSFG 2017-2019 FemPreg weighted
United States,2016,29,unmarried,third_plus,16590.51469568283,NSFG 2017-2019 FemPreg weighted
United States,2016,30,unmarried,third_plus,63904.67328401037,NSFG 2017-2019 FemPreg weighted
United States,2016,31,unmarried,third_plus,26231.22357949952,NSFG 2017-2019 FemPreg weighted
United States,2016,32,unmarried,third_plus,16390.61613639826,NSFG 2017-2019 FemPreg weighted
United States,2016,33,unmarried,third_plus,52427.855996728,NSFG 2017-2019 FemPreg weighted
United States,2016,34,unmarried,third_plus,16039.320085930362,NSFG 2017-2019 FemPreg weighted
United States,2016,35,unmarried,third_plus,13775.01134908263,NSFG 2017-2019 FemPreg weighted
United States,2016,36,unmarried,third_plus,20976.10856351258,NSFG 2017-2019 FemPreg weighted
United States,2016,37,unmarried,third_plus,3910.91186309731,NSFG 2017-2019 FemPreg weighted
United States,2016,39,unmarried,third_plus,26609.59613329907,NSFG 2017-2019 FemPreg weighted
United States,2016,40,unmarried,third_plus,12771.605378299399,NSFG 2017-2019 FemPreg weighted
United States,2016,41,unmarried,third_plus,9989.50766598001,NSFG 2017-2019 FemPreg weighted
United States,2017,18,married,all,7249.36470674958,NSFG 2017-2019 FemPreg weighted
United States,2017,19,married,all,14866.11962387306,NSFG 2017-2019 FemPreg weighted
United States,2017,20,married,all,20943.29782921209,NSFG 2017-2019 FemPreg weighted
United States,2017,21,married,all,3518.13959256996,NSFG 2017-2019 FemPreg weighted
United States,2017,22,married,all,49409.88627542747,NSFG 2017-2019 FemPreg weighted
United States,2017,23,married,all,31283.56634822279,NSFG 2017-2019 FemPreg weighted
United States,2017,24,married,all,27698.632564223488,NSFG 2017-2019 FemPreg weighted
United States,2017,25,married,all,26341.038372653908,NSFG 2017-2019 FemPreg weighted
United States,2017,26,married,all,88673.02543680886,NSFG 2017-2019 FemPreg weighted
United States,2017,27,married,all,265720.263731559,NSFG 2017-2019 FemPreg weighted
United States,2017,28,married,all,166408.9079252535,NSFG 2017-2019 FemPreg weighted
United States,2017,29,married,all,229455.58497429267,NSFG 2017-2019 FemPreg weighted
United States,2017,30,married,all,44513.81465651993,NSFG 2017-2019 FemPreg weighted
United States,2017,31,married,all,197139.6372067599,NSFG 2017-2019 FemPreg weighted
United States,2017,32,married,all,67458.46506537255,NSFG 2017-2019 FemPreg weighted
United States,2017,33,married,all,170174.7303762682,NSFG 2017-2019 FemPreg weighted
United States,2017,34,married,all,131883.14490472412,NSFG 2017-2019 FemPreg weighted
United States,2017,35,married,all,65047.303845642746,NSFG 2017-2019 FemPreg weighted
United States,2017,36,married,all,87227.52197506225,NSFG 2017-2019 FemPreg weighted
United States,2017,37,married,all,23877.1348559255,NSFG 2017-2019 FemPreg weighted
United States,2017,38,married,all,76438.23289876367,NSFG 2017-2019 FemPreg weighted
United States,2017,40,married,all,25408.49496325005,NSFG 2017-2019 FemPreg weighted
United States,2017,41,married,all,9431.78178007921,NSFG 2017-2019 FemPreg weighted
United States,2017,42,married,all,5896.40327736707,NSFG 2017-2019 FemPreg weighted
United States,2017,19,married,first,2580.67651111946,NSFG 2017-2019 FemPreg weighted
United States,2017,20,married,first,11454.2393149631,NSFG 2017-2019 FemPreg weighted
United States,2017,22,married,first,20808.67403320017,NSFG 2017-2019 FemPreg weighted
United States,2017,26,married,first,22185.16446587225,NSFG 2017-2019 FemPreg weighted
United States,2017,27,married,first,23702.89709521831,NSFG 2017-2019 FemPreg weighted
United States,2017,28,married,first,98319.47858989972,NSFG 2017-2019 FemPreg weighted
United States,2017,29,married,first,103909.69653908008,NSFG 2017-2019 FemPreg weighted
United States,2017,30,married,first,38178.00292144222,NSFG 2017-2019 FemPreg weighted
United States,2017,31,married,first,95680.32470761589,NSFG 2017-2019 FemPreg weighted
United States,2017,32,married,first,28208.855799737947,NSFG 2017-2019 FemPreg weighted
United States,2017,33,married,first,30198.516243161343,NSFG 2017-2019 FemPreg weighted
United States,2017,34,married,first,65746.9015962464,NSFG 2017-2019 FemPreg weighted
United States,2017,35,married,first,15366.62258499716,NSFG 2017-2019 FemPreg weighted
United States,2017,36,married,first,69602.07896270684,NSFG 2017-2019 FemPreg weighted
United States,2017,37,married,first,8232.17431529136,NSFG 2017-2019 FemPreg weighted
United States,2017,40,married,first,19169.83021629419,NSFG 2017-2019 FemPreg weighted
United States,2017,18,married,second,7249.36470674958,NSFG 2017-2019 FemPreg weighted
United States,2017,20,married,second,9489.05851424899,NSFG 2017-2019 FemPreg weighted
United States,2017,22,married,second,12373.7296118007,NSFG 2017-2019 FemPreg weighted
United States,2017,23,married,second,11552.0260968174,NSFG 2017-2019 FemPreg weighted
United States,2017,24,married,second,19189.84194260512,NSFG 2017-2019 FemPreg weighted
United States,2017,25,married,second,12977.3018994774,NSFG 2017-2019 FemPreg weighted
United States,2017,26,married,second,10541.9287101878,NSFG 2017-2019 FemPreg weighted
United States,2017,27,married,second,158409.77270207155,NSFG 2017-2019 FemPreg weighted
United States,2017,28,married,second,52146.56708600989,NSFG 2017-2019 FemPreg weighted
United States,2017,29,married,second,75852.9902422051,NSFG 2017-2019 FemPreg weighted
United States,2017,30,married,second,6335.81173507771,NSFG 2017-2019 FemPreg weighted
United States,2017,31,married,second,53344.1136634155,NSFG 2017-2019 FemPreg weighted
United States,2017,33,married,second,88863.76033756736,NSFG 2017-2019 FemPreg weighted
United States,2017,34,married,second,52370.82951816911,NSFG 2017-2019 FemPreg weighted
United States,2017,35,married,second,34257.81154992243,NSFG 2017-2019 FemPreg weighted
United States,2017,37,married,second,15644.96054063414,NSFG 2017-2019 FemPreg weighted
United States,2017,38,married,second,30684.703528661397,NSFG 2017-2019 FemPreg weighted
United States,2017,40,married,second,6238.66474695586,NSFG 2017-2019 FemPreg weighted
United States,2017,19,married,third_plus,12285.4431127536,NSFG 2017-2019 FemPreg weighted
United States,2017,21,married,third_plus,3518.13959256996,NSFG 2017-2019 FemPreg weighted
United States,2017,22,married,third_plus,16227.4826304266,NSFG 2017-2019 FemPreg weighted
United States,2017,23,married,third_plus,19731.54025140539,NSFG 2017-2019 FemPreg weighted
United States,2017,24,married,third_plus,8508.790621618371,NSFG 2017-2019 FemPreg weighted
United States,2017,25,married,third_plus,13363.736473176508,NSFG 2017-2019 FemPreg weighted
United States,2017,26,married,third_plus,55945.932260748814,NSFG 2017-2019 FemPreg weighted
United States,2017,27,married,third_plus,83607.59393426913,NSFG 2017-2019 FemPreg weighted
United States,2017,28,married,third_plus,15942.86224934388,NSFG 2017-2019 FemPreg weighted
United States,2017,29,married,third_plus,49692.8981930075,NSFG 2017-2019 FemPreg weighted
United States,2017,31,married,third_plus,48115.198835728486,NSFG 2017-2019 FemPreg weighted
United States,2017,32,married,third_plus,39249.60926563461,NSFG 2017-2019 FemPreg weighted
United States,2017,33,married,third_plus,51112.45379553952,NSFG 2017-2019 FemPreg weighted
United States,2017,34,married,third_plus,13765.4137903086,NSFG 2017-2019 FemPreg weighted
United States,2017,35,married,third_plus,15422.86971072316,NSFG 2017-2019 FemPreg weighted
United States,2017,36,married,third_plus,17625.4430123554,NSFG 2017-2019 FemPreg weighted
United States,2017,38,married,third_plus,45753.529370102275,NSFG 2017-2019 FemPreg weighted
United States,2017,41,married,third_plus,9431.78178007921,NSFG 2017-2019 FemPreg weighted
United States,2017,42,married,third_plus,5896.40327736707,NSFG 2017-2019 FemPreg weighted
United States,2017,16,unmarried,all,27674.8978126518,NSFG 2017-2019 FemPreg weighted
United States,2017,17,unmarried,all,94767.27801860422,NSFG 2017-2019 FemPreg weighted
United States,2017,18,unmarried,all,7971.26689174014,NSFG 2017-2019 FemPreg weighted
United States,2017,19,unmarried,all,44933.94804881353,NSFG 2017-2019 FemPreg weighted
United States,2017,20,unmarried,all,24089.10371078122,NSFG 2017-2019 FemPreg weighted
United States,2017,21,unmarried,all,131160.56847362037,NSFG 2017-2019 FemPreg weighted
United States,2017,22,unmarried,all,56584.047477888605,NSFG 2017-2019 FemPreg weighted
United States,2017,23,unmarried,all,62408.347890052464,NSFG 2017-2019 FemPreg weighted
United States,2017,24,unmarried,all,57365.077168291966,NSFG 2017-2019 FemPreg weighted
United States,2017,25,unmarried,all,103323.26880393489,NSFG 2017-2019 FemPreg weighted
United States,2017,26,unmarried,all,99903.31416540564,NSFG 2017-2019 FemPreg weighted
United States,2017,27,unmarried,all,84559.27359807059,NSFG 2017-2019 FemPreg weighted
United States,2017,28,unmarried,all,64626.11019623466,NSFG 2017-2019 FemPreg weighted
United States,2017,29,unmarried,all,115493.05050534988,NSFG 2017-2019 FemPreg weighted
United States,2017,30,unmarried,all,75803.99144683624,NSFG 2017-2019 FemPreg weighted
United States,2017,31,unmarried,all,42490.32905405584,NSFG 2017-2019 FemPreg weighted
United States,2017,32,unmarried,all,49104.155603653846,NSFG 2017-2019 FemPreg weighted
United States,2017,33,unmarried,all,17468.5363212288,NSFG 2017-2019 FemPreg weighted
United States,2017,34,unmarried,all,20474.072115840267,NSFG 2017-2019 FemPreg weighted
United States,2017,35,unmarried,all,14502.87996251088,NSFG 2017-2019 FemPreg weighted
United States,2017,36,unmarried,all,41551.67685039769,NSFG 2017-2019 FemPreg weighted
United States,2017,37,unmarried,all,27480.43528922095,NSFG 2017-2019 FemPreg weighted
United States,2017,38,unmarried,all,6959.14566182441,NSFG 2017-2019 FemPreg weighted
United States,2017,39,unmarried,all,10226.93752996123,NSFG 2017-2019 FemPreg weighted
United States,2017,16,unmarried,first,27674.8978126518,NSFG 2017-2019 FemPreg weighted
United States,2017,17,unmarried,first,78490.16367403272,NSFG 2017-2019 FemPreg weighted
United States,2017,18,unmarried,first,7971.26689174014,NSFG 2017-2019 FemPreg weighted
United States,2017,19,unmarried,first,40595.48984400627,NSFG 2017-2019 FemPreg weighted
United States,2017,20,unmarried,first,17713.396425040788,NSFG 2017-2019 FemPreg weighted
United States,2017,21,unmarried,first,70053.64560560042,NSFG 2017-2019 FemPreg weighted
United States,2017,22,unmarried,first,41589.690661940775,NSFG 2017-2019 FemPreg weighted
United States,2017,23,unmarried,first,20938.71489320574,NSFG 2017-2019 FemPreg weighted
United States,2017,24,unmarried,first,30164.89011459169,NSFG 2017-2019 FemPreg weighted
United States,2017,25,unmarried,first,34964.83418553348,NSFG 2017-2019 FemPreg weighted
United States,2017,26,unmarried,first,22989.666929124447,NSFG 2017-2019 FemPreg weighted
United States,2017,27,unmarried,first,10416.963443070279,NSFG 2017-2019 FemPreg weighted
United States,2017,28,unmarried,first,25606.94404293385,NSFG 2017-2019 FemPreg weighted
United States,2017,29,unmarried,first,4561.33412694131,NSFG 2017-2019 FemPreg weighted
United States,2017,30,unmarried,first,3911.77031233454,NSFG 2017-2019 FemPreg weighted
United States,2017,31,unmarried,first,10601.771277942491,NSFG 2017-2019 FemPreg weighted
United States,2017,32,unmarried,first,10428.2411290691,NSFG 2017-2019 FemPreg weighted
United States,2017,33,unmarried,first,7744.0120883017,NSFG 2017-2019 FemPreg weighted
United States,2017,35,unmarried,first,7681.46271823829,NSFG 2017-2019 FemPreg weighted
United States,2017,17,unmarried,second,16277.1143445715,NSFG 2017-2019 FemPreg weighted
United States,2017,19,unmarried,second,4338.45820480726,NSFG 2017-2019 FemPreg weighted
United States,2017,21,unmarried,second,56526.06224255264,NSFG 2017-2019 FemPreg weighted
United States,2017,22,unmarried,second,14994.356815947831,NSFG 2017-2019 FemPreg weighted
United States,2017,23,unmarried,second,41469.632996846725,NSFG 2017-2019 FemPreg weighted
United States,2017,24,unmarried,second,25535.9273372394,NSFG 2017-2019 FemPreg weighted
United States,2017,25,unmarried,second,44501.68123843094,NSFG 2017-2019 FemPreg weighted
United States,2017,26,unmarried,second,49856.84802638125,NSFG 2017-2019 FemPreg weighted
United States,2017,27,unmarried,second,35971.83809679473,NSFG 2017-2019 FemPreg weighted
United States,2017,28,unmarried,second,26437.667950164257,NSFG 2017-2019 FemPreg weighted
United States,2017,29,unmarried,second,54572.328281087044,NSFG 2017-2019 FemPreg weighted
United States,2017,30,unmarried,second,55837.92381905876,NSFG 2017-2019 FemPreg weighted
United States,2017,31,unmarried,second,8632.6138973264,NSFG 2017-2019 FemPreg weighted
United States,2017,32,unmarried,second,14060.8220961527,NSFG 2017-2019 FemPreg weighted
United States,2017,33,unmarried,second,2162.43000677405,NSFG 2017-2019 FemPreg weighted
United States,2017,36,unmarried,second,3531.75442458209,NSFG 2017-2019 FemPreg weighted
