country,entity,state,year,marital,parity,births_15_44,female_15_44,asfr_15_44,housing_cost_burden,rent_burden_share,median_gross_rent,housing_estimate_type,housing_source_url
United States,Idaho,16,2012,all,all,22963.0,308769.0,74.3695124834423,0.45829696098896633,0.45829696098896633,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Idaho/20121id0155000.zip
United States,Illinois,17,2012,all,all,159160.0,2609351.0,60.99601011899127,0.4697411947849776,0.4697411947849776,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Illinois/20121il0155000.zip
United States,Indiana,18,2012,all,all,83227.0,1286985.0,64.6681973760378,0.4535656008123303,0.4535656008123303,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Indiana/20121in0155000.zip
United States,Iowa,19,2012,all,all,38702.0,580355.0,66.68676930499436,0.41470226206512145,0.41470226206512145,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Iowa/20121ia0155000.zip
United States,Kansas,20,2012,all,all,40341.0,555894.0,72.56959060540319,0.4092869342442357,0.4092869342442357,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Kansas/20121ks0155000.zip
United States,Kentucky,21,2012,all,all,55758.0,851599.0,65.47447801136451,0.42662365935364627,0.42662365935364627,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Kentucky/20121ky0155000.zip
United States,Louisiana,22,2012,all,all,62642.0,932578.0,67.17078893132799,0.45691528984167007,0.45691528984167007,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Louisiana/20121la0155000.zip
United States,Maine,23,2012,all,all,12798.0,236436.0,54.128812871136375,0.4721092039942219,0.4721092039942219,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Maine/20121me0155000.zip
United States,Maryland,24,2012,all,all,72883.0,1192271.0,61.12955863222371,0.4796719997789384,0.4796719997789384,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Maryland/20121md0155000.zip
United States,Massachusetts,25,2012,all,all,72439.0,1359120.0,53.298457825651894,0.4678323580153706,0.4678323580153706,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Massachusetts/20121ma0155000.zip
United States,Michigan,26,2012,all,all,113091.0,1899211.0,59.546306334577885,0.49754412254412256,0.49754412254412256,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Michigan/20121mi0155000.zip
United States,Minnesota,27,2012,all,all,68772.0,1044844.0,65.82035212912167,0.45326652662016503,0.45326652662016503,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Minnesota/20121mn0155000.zip
United States,Mississippi,28,2012,all,all,38669.0,600147.0,64.43254735923031,0.45227292381309275,0.45227292381309275,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Mississippi/20121ms0155000.zip
United States,Missouri,29,2012,all,all,75446.0,1170720.0,64.44410277436108,0.46407774327675194,0.46407774327675194,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Missouri/20121mo0155000.zip
United States,Montana,30,2012,all,all,12118.0,181417.0,66.79638622620813,0.4233646524468985,0.4233646524468985,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Montana/20121mt0155000.zip
United States,Nebraska,31,2012,all,all,25942.0,357739.0,72.51655536578343,0.39421612777813775,0.39421612777813775,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Nebraska/20121ne0155000.zip
United States,Nevada,32,2012,all,all,34911.0,549749.0,63.50352615466331,0.4855364851270469,0.4855364851270469,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Nevada/20121nv0155000.zip
United States,New Hampshire,33,2012,all,all,12352.0,246449.0,50.119903103684734,0.4609714822110872,0.4609714822110872,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/NewHampshire/20121nh0155000.zip
United States,New Jersey,34,2012,all,all,104230.0,1716249.0,60.731280833958245,0.5134124752308653,0.5134124752308653,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/NewJersey/20121nj0155000.zip
United States,New Mexico,35,2012,all,all,27068.0,399945.0,67.67930590456187,0.4597270039288752,0.4597270039288752,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/NewMexico/20121nm0155000.zip
United States,New York,36,2012,all,all,240916.0,4033018.0,59.73590993147067,0.5038165094847168,0.5038165094847168,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/NewYork/20121ny0155000.zip
United States,North Carolina,37,2012,all,all,119831.0,1953911.0,61.328791331846745,0.4484883682161497,0.4484883682161497,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/NorthCarolina/20121nc0155000.zip
United States,North Dakota,38,2012,all,all,10106.0,134086.0,75.3695389526125,0.31700916944305213,0.31700916944305213,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/NorthDakota/20121nd0155000.zip
United States,Ohio,39,2012,all,all,138483.0,2212463.0,62.59223318084868,0.454335662969211,0.454335662969211,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Ohio/20121oh0155000.zip
United States,Oklahoma,40,2012,all,all,52751.0,746958.0,70.62110587208385,0.4236969923791585,0.4236969923791585,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Oklahoma/20121ok0155000.zip
United States,Oregon,41,2012,all,all,45067.0,765859.0,58.84503544386108,0.49986282155484907,0.49986282155484907,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Oregon/20121or0155000.zip
United States,Pennsylvania,42,2012,all,all,142514.0,2426021.0,58.743926783815965,0.4594376520188098,0.4594376520188098,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Pennsylvania/20121pa0155000.zip
United States,Rhode Island,44,2012,all,all,10926.0,211435.0,51.67545581384349,0.47786052645907573,0.47786052645907573,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/RhodeIsland/20121ri0155000.zip
United States,South Carolina,45,2012,all,all,57155.0,924316.0,61.834913600976286,0.4625312473667949,0.4625312473667949,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/SouthCarolina/20121sc0155000.zip
United States,South Dakota,46,2012,all,all,12104.0,154429.0,78.37906092767551,0.3669685168676395,0.3669685168676395,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/SouthDakota/20121sd0155000.zip
United States,Tennessee,47,2012,all,all,80371.0,1281016.0,62.740043840201835,0.452945142714647,0.452945142714647,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Tennessee/20121tn0155000.zip
United States,Texas,48,2012,all,all,382727.0,5476739.0,69.88227848725309,0.4448744615633744,0.4448744615633744,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Texas/20121tx0155000.zip
United States,Utah,49,2012,all,all,51465.0,619015.0,83.14015007713868,0.4636533358813974,0.4636533358813974,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Utah/20121ut0155000.zip
United States,Vermont,50,2012,all,all,6009.0,116546.0,51.559041065330426,0.46946916231972996,0.46946916231972996,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Vermont/20121vt0155000.zip
United States,Virginia,51,2012,all,all,103013.0,1648143.0,62.502464895339784,0.46401983422862836,0.46401983422862836,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Virginia/20121va0155000.zip
United States,Washington,53,2012,all,all,87463.0,1372482.0,63.72615451423043,0.4770464568356189,0.4770464568356189,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Washington/20121wa0155000.zip
United States,West Virginia,54,2012,all,all,20827.0,339831.0,61.286345271620306,0.3891166873610349,0.3891166873610349,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/WestVirginia/20121wv0155000.zip
United States,Wisconsin,55,2012,all,all,67295.0,1087681.0,61.87016229942419,0.45915889198807347,0.45915889198807347,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Wisconsin/20121wi0155000.zip
United States,Wyoming,56,2012,all,all,7572.0,108281.0,69.92916578162374,0.3881099676225717,0.3881099676225717,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2012/data/1_year_seq_by_state/Wyoming/20121wy0155000.zip
United States,Alabama,01,2013,all,all,58167.0,959105.0,60.64716584732641,0.43555188505928694,0.43555188505928694,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Alabama/20131al0146000.zip
United States,Alaska,02,2013,all,all,11446.0,144566.0,79.17490972981199,0.3984406281977132,0.3984406281977132,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Alaska/20131ak0146000.zip
United States,Arizona,04,2013,all,all,85600.0,1294004.0,66.151263829169,0.4580468566434411,0.4580468566434411,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Arizona/20131az0146000.zip
United States,Arkansas,05,2013,all,all,37832.0,575314.0,65.75887254612265,0.42218433217935697,0.42218433217935697,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Arkansas/20131ar0146000.zip
United States,California,06,2013,all,all,494705.0,7975692.0,62.02659280222957,0.5412905303891428,0.5412905303891428,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/California/20131ca0146000.zip
United States,Colorado,08,2013,all,all,65007.0,1064592.0,61.062829703773836,0.48979468386661135,0.48979468386661135,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Colorado/20131co0146000.zip
United States,Connecticut,09,2013,all,all,36085.0,683436.0,52.79938428762898,0.4932739896584268,0.4932739896584268,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Connecticut/20131ct0146000.zip
United States,Delaware,10,2013,all,all,10831.0,178784.0,60.581483801682474,0.4671957010747313,0.4671957010747313,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Delaware/20131de0146000.zip
United States,Florida,12,2013,all,all,215407.0,3635323.0,59.25388197967553,0.534349151786734,0.534349151786734,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Florida/20131fl0146000.zip
United States,Georgia,13,2013,all,all,128748.0,2081959.0,61.839834502024296,0.47762096591543934,0.47762096591543934,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Georgia/20131ga0146000.zip
United States,Hawaii,15,2013,all,all,18987.0,260955.0,72.75967120767949,0.5079063113519108,0.5079063113519108,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Hawaii/20131hi0146000.zip
United States,Idaho,16,2013,all,all,22383.0,310808.0,72.01552083601452,0.4307018273576796,0.4307018273576796,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Idaho/20131id0146000.zip
United States,Illinois,17,2013,all,all,156931.0,2601261.0,60.32881744661531,0.45777387175845746,0.45777387175845746,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Illinois/20131il0146000.zip
United States,Indiana,18,2013,all,all,83102.0,1291398.0,64.35041714483064,0.45234652678429504,0.45234652678429504,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Indiana/20131in0146000.zip
United States,Iowa,19,2013,all,all,39094.0,584234.0,66.91496900214639,0.3961291073502066,0.3961291073502066,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Iowa/20131ia0146000.zip
United States,Kansas,20,2013,all,all,38839.0,556826.0,69.75069411270307,0.4128288429384749,0.4128288429384749,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Kansas/20131ks0146000.zip
United States,Kentucky,21,2013,all,all,55686.0,852664.0,65.30825741440943,0.4008322622974394,0.4008322622974394,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Kentucky/20131ky0146000.zip
United States,Louisiana,22,2013,all,all,63201.0,934904.0,67.6015933186723,0.45512219922903874,0.45512219922903874,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Louisiana/20131la0146000.zip
United States,Maine,23,2013,all,all,12776.0,234569.0,54.465850133649376,0.47818585613861203,0.47818585613861203,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Maine/20131me0146000.zip
United States,Maryland,24,2013,all,all,71953.0,1191591.0,60.38397403135808,0.4844178798051252,0.4844178798051252,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Maryland/20131md0146000.zip
United States,Massachusetts,25,2013,all,all,71788.0,1366099.0,52.549632200887345,0.47513203322972963,0.47513203322972963,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Massachusetts/20131ma0146000.zip
United States,Michigan,26,2013,all,all,113489.0,1896229.0,59.849838811662515,0.4816576562526307,0.4816576562526307,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Michigan/20131mi0146000.zip
United States,Minnesota,27,2013,all,all,69159.0,1048069.0,65.98706764535541,0.44835288382134936,0.44835288382134936,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Minnesota/20131mn0146000.zip
United States,Mississippi,28,2013,all,all,38634.0,600368.0,64.35053167390667,0.4354667910958617,0.4354667910958617,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Mississippi/20131ms0146000.zip
United States,Missouri,29,2013,all,all,75296.0,1170470.0,64.32971370475109,0.446537278282407,0.446537278282407,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Missouri/20131mo0146000.zip
United States,Montana,30,2013,all,all,12377.0,183478.0,67.45767884978035,0.42455543252903716,0.42455543252903716,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Montana/20131mt0146000.zip
United States,Nebraska,31,2013,all,all,26095.0,359792.0,72.52801618713033,0.41330850733696856,0.41330850733696856,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Nebraska/20131ne0146000.zip
United States,Nevada,32,2013,all,all,35030.0,552882.0,63.358908410836314,0.46670930506683894,0.46670930506683894,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Nevada/20131nv0146000.zip
United States,New Hampshire,33,2013,all,all,12396.0,245008.0,50.594266309671525,0.45305211270331824,0.45305211270331824,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/NewHampshire/20131nh0146000.zip
United States,New Jersey,34,2013,all,all,102575.0,1707609.0,60.069371852689926,0.510757358684877,0.510757358684877,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/NewJersey/20131nj0146000.zip
United States,New Mexico,35,2013,all,all,26354.0,400062.0,65.87478940764181,0.4600974302563127,0.4600974302563127,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/NewMexico/20131nm0146000.zip
United States,New York,36,2013,all,all,236980.0,4022854.0,58.908426704026546,0.5081195568395876,0.5081195568395876,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/NewYork/20131ny0146000.zip
United States,North Carolina,37,2013,all,all,119002.0,1964498.0,60.576289718798385,0.45148622653439213,0.45148622653439213,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/NorthCarolina/20131nc0146000.zip
United States,North Dakota,38,2013,all,all,10599.0,139129.0,76.18109811757434,0.38556272579092354,0.38556272579092354,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/NorthDakota/20131nd0146000.zip
United States,Ohio,39,2013,all,all,138936.0,2213491.0,62.76781789489996,0.44573808063526904,0.44573808063526904,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Ohio/20131oh0146000.zip
United States,Oklahoma,40,2013,all,all,53369.0,754604.0,70.7245124595152,0.4036095176415626,0.4036095176415626,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Oklahoma/20131ok0146000.zip
United States,Oregon,41,2013,all,all,45155.0,768504.0,58.75701362647429,0.5022509126793316,0.5022509126793316,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Oregon/20131or0146000.zip
United States,Pennsylvania,42,2013,all,all,140921.0,2416613.0,58.31343289140628,0.46082541578536945,0.46082541578536945,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Pennsylvania/20131pa0146000.zip
United States,Rhode Island,44,2013,all,all,10809.0,210313.0,51.3948258072492,0.49252284771709215,0.49252284771709215,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/RhodeIsland/20131ri0146000.zip
United States,South Carolina,45,2013,all,all,56795.0,929134.0,61.12681270946925,0.4520673813169985,0.4520673813169985,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/SouthCarolina/20131sc0146000.zip
United States,South Dakota,46,2013,all,all,12248.0,155679.0,78.67470885604352,0.3642918312660571,0.3642918312660571,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/SouthDakota/20131sd0146000.zip
United States,Tennessee,47,2013,all,all,79992.0,1285302.0,62.235956996877,0.4461734703018012,0.4461734703018012,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Tennessee/20131tn0146000.zip
United States,Texas,48,2013,all,all,387340.0,5551574.0,69.77120362621483,0.44163356858666214,0.44163356858666214,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Texas/20131tx0146000.zip
United States,Utah,49,2013,all,all,50957.0,628684.0,81.05343861144867,0.4356399172273323,0.4356399172273323,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Utah/20131ut0146000.zip
United States,Vermont,50,2013,all,all,5975.0,116143.0,51.4452011744143,0.5032474163637106,0.5032474163637106,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Vermont/20131vt0146000.zip
United States,Virginia,51,2013,all,all,102147.0,1652243.0,61.82323060227824,0.45640167093219475,0.45640167093219475,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Virginia/20131va0146000.zip
United States,Washington,53,2013,all,all,86577.0,1380000.0,62.73695652173913,0.4797705778969111,0.4797705778969111,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Washington/20131wa0146000.zip
United States,West Virginia,54,2013,all,all,20825.0,337937.0,61.62391214930594,0.3837719620132396,0.3837719620132396,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/WestVirginia/20131wv0146000.zip
United States,Wisconsin,55,2013,all,all,66649.0,1087112.0,61.3083104592719,0.4430963222789681,0.4430963222789681,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Wisconsin/20131wi0146000.zip
United States,Wyoming,56,2013,all,all,7644.0,109661.0,69.70572947538322,0.37406210319750666,0.37406210319750666,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2013/data/1_year_seq_by_state/Wyoming/20131wy0146000.zip
United States,Alabama,01,2014,all,all,59422.0,957755.0,62.04300682324811,0.4469962378410349,0.4469962378410349,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Alabama/20141al0141000.zip
United States,Alaska,02,2014,all,all,11392.0,144107.0,79.05237080780253,0.46836727066938594,0.46836727066938594,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Alaska/20141ak0141000.zip
United States,Arizona,04,2014,all,all,86887.0,1309452.0,66.35371132351548,0.4560264692981991,0.4560264692981991,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Arizona/20141az0141000.zip
United States,Arkansas,05,2014,all,all,38511.0,575786.0,66.88422434724012,0.4179574644029253,0.4179574644029253,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Arkansas/20141ar0141000.zip
United States,California,06,2014,all,all,502879.0,8005164.0,62.8193251256314,0.5380480301408107,0.5380480301408107,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/California/20141ca0141000.zip
United States,Colorado,08,2014,all,all,65830.0,1078253.0,61.05246171353106,0.4814879134506193,0.4814879134506193,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Colorado/20141co0141000.zip
United States,Connecticut,09,2014,all,all,36285.0,680830.0,53.29524257156706,0.4973122879998596,0.4973122879998596,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Connecticut/20141ct0141000.zip
United States,Delaware,10,2014,all,all,10972.0,179035.0,61.2841064596308,0.462779621879059,0.462779621879059,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Delaware/20141de0141000.zip
United States,Florida,12,2014,all,all,219991.0,3674296.0,59.8729661409968,0.5363057445738311,0.5363057445738311,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Florida/20141fl0141000.zip
United States,Georgia,13,2014,all,all,130946.0,2091522.0,62.60799551714015,0.47507616416033444,0.47507616416033444,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Georgia/20141ga0141000.zip
United States,Hawaii,15,2014,all,all,18550.0,259973.0,71.35356363930102,0.525901511817149,0.525901511817149,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Hawaii/20141hi0141000.zip
United States,Idaho,16,2014,all,all,22876.0,313669.0,72.93038202691372,0.41926498337676343,0.41926498337676343,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Idaho/20141id0141000.zip
United States,Illinois,17,2014,all,all,158556.0,2588205.0,61.260989759311954,0.46312105059249464,0.46312105059249464,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Illinois/20141il0141000.zip
United States,Indiana,18,2014,all,all,84080.0,1293763.0,64.98871895393515,0.45377531478971206,0.45377531478971206,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Indiana/20141in0141000.zip
United States,Iowa,19,2014,all,all,39687.0,587004.0,67.60942003802359,0.40189937305202256,0.40189937305202256,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Iowa/20141ia0141000.zip
United States,Kansas,20,2014,all,all,39223.0,556910.0,70.42969240990466,0.4201728125540377,0.4201728125540377,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Kansas/20141ks0141000.zip
United States,Kentucky,21,2014,all,all,56170.0,850503.0,66.04327086441789,0.43159114266384574,0.43159114266384574,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Kentucky/20141ky0141000.zip
United States,Louisiana,22,2014,all,all,64497.0,936239.0,68.88946091756486,0.45354909724914094,0.45354909724914094,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Louisiana/20141la0141000.zip
United States,Maine,23,2014,all,all,12698.0,233951.0,54.27632281973575,0.4664557202825582,0.4664557202825582,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Maine/20141me0141000.zip
United States,Maryland,24,2014,all,all,73921.0,1189785.0,62.12971251108394,0.48807077393764636,0.48807077393764636,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Maryland/20141md0141000.zip
United States,Massachusetts,25,2014,all,all,71908.0,1372590.0,52.388550113289476,0.4777661786877275,0.4777661786877275,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Massachusetts/20141ma0141000.zip
United States,Michigan,26,2014,all,all,114375.0,1892402.0,60.439061045169055,0.47975098353617396,0.47975098353617396,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Michigan/20141mi0141000.zip
United States,Minnesota,27,2014,all,all,69904.0,1050877.0,66.51967832581738,0.45464001499695583,0.45464001499695583,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Minnesota/20141mn0141000.zip
United States,Mississippi,28,2014,all,all,38736.0,598941.0,64.67414987452855,0.4354014320428766,0.4354014320428766,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Mississippi/20141ms0141000.zip
United States,Missouri,29,2014,all,all,75360.0,1170209.0,64.3987527014405,0.4361196278666244,0.4361196278666244,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Missouri/20141mo0141000.zip
United States,Montana,30,2014,all,all,12432.0,184677.0,67.31753277343687,0.4113434608199499,0.4113434608199499,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Montana/20141mt0141000.zip
United States,Nebraska,31,2014,all,all,26794.0,362002.0,74.01616565654332,0.38757247539898626,0.38757247539898626,,1yr_sequence,https://www2.census.gov/programs-surveys/acs/summary_file/2014/data/1_year_seq_by_state/Nebraska/20141ne0141000.zip
